18,0,47,0,0,97,61,0,56,0,0,71,0,0,0,72,0,0,0,0,0,87,0,0,41,59,0,0,76,0,40,71,28,54,0,0,0,0,0,0,0,0,93,0,70,0,0,81,0,0,111,43,0,0,0,66,0,0,0,0,0,0,46,0
0,0,0,91,0,0,84,0,0,0,47,0,0,61,69,0,0,0,0,13,0,47,0,0,48,75,46,0,0,55,0,86,0,0,0,0,0,91,64,0,0,0,0,0,0,0,43,75,0,115,0,0,0,47,0,0,0,72,0,0,0,0,0,0

0,0,0,74,36,0,0,0,0,0,0,0,0,0,0,46,0,0,40,0,0,0,87,0,0,0,0,46,0,83,54,0,0,0,0,0,0,96,0,0,72,0,69,0,0,0,0,0,0,0,0,0,0,0,0,59,0,58,0,51,70,81,0,66
0,74,0,0,48,0,106,0,0,0,0,70,94,0,0,0,0,0,0,46,54,0,0,0,0,0,0,56,0,46,62,0,0,0,76,57,37,0,0,0,0,75,0,0,0,0,0,0,0,0,70,0,0,89,72,46,25,0,70,0,97,37,69,8
0,96,0,0,53,0,0,0,0,0,0,52,87,52,0,0,0,0,0,0,0,0,62,30,0,0,0,0,0,0,58,0,41,0,0,0,47,0,0,0,0,0,0,73,0,22,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,51,50
0,0,0,71,20,78,0,0,83,53,0,0,0,0,0,0,0,99,0,0,0,0,0,45,0,76,67,80,0,0,0,61,0,0,0,16,0,57,0,0,0,0,0,0,0,0,0,73,0,0,0,61,38,0,0,78,0,75,0,78,0,0,0,74
60,0,0,67,43,93,0,68,65,0,0,67,0,0,0,0,0,0,0,77,40,0,0,0,0,46,0,0,0,51,0,0,61,0,0,57,0,50,0,0,61,79,0,3,0,0,0,0,0,0,0,0,0,0,0,86,0,71,0,0,0,0,38,0
0,0,50,76,32,0,0,0,0,0,0,77,0,0,0,0,54,0,0,56,0,94,0,51,0,0,0,86,0,104,87,0,0,67,68,0,0,49,53,0,0,0,78,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,75,0,0,50,63,0,0,0,0,0,85,0,0,0,0,0,58,0,0,0,53,0,0,0,0,76,44,0,47,87,0,0,0,53,0,0,50,59,0,0,0,0
0,0,0,0,43,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,88,0,0,0,79,0,0,36,0,0,0,0,0,0,0,0,65,102,47,0,0,49,0,0,0,0,72,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,59,0,0,0,85,0,59,0,0,0,50,0,0,56,54,0,85,95,0,0,90,77,0,0,74,0,0,0,0,0,0,0,0,61,63,0,76,71,56,57,0,0,0,0,0,0,21,0,91,0,0,62,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,82,90,51,0,0,0,46,0,0,34,0,0,0,0,0,0,0,0,0,0,61,0,0,0,47,70,104,0,0,0,0,0,75,0,0,100,49,83,0,0,0,0,0,74,0,0,0,0,93,58,0,0,0,0
67,0,50,0,65,0,0,0,0,0,48,0,0,20,0,0,0,0,0,47,0,80,0,75,0,0,0,0,0,75,73,69,90,89,83,0,0,83,0,0,0,0,0,0,0,0,30,0,31,0,0,54,50,0,0,93,0,0,76,70,0,0,36,0
0,0,0,0,0,0,0,93,98,0,0,0,74,0,0,77,0,0,0,0,78,55,92,0,0,0,23,0,62,0,62,0,0,0,0,76,0,0,0,0,51,0,0,0,0,80,89,0,0,0,0,0,21,0,32,104,67,45,0,0,0,115,82,58
0,0,0,0,91,0,0,0,0,0,26,0,0,0,0,0,0,0,0,49,78,36,0,46,0,0,0,77,66,68,0,0,72,84,79,33,79,0,58,0,0,54,0,0,0,0,0,0,0,88,69,0,0,0,72,60,86,0,0,0,77,0,0,79
35,0,0,0,0,70,0,69,0,65,0,63,0,92,0,78,0,0,0,0,0,0,0,0,68,0,0,0,0,0,57,0,0,51,86,0,82,0,0,0,0,0,93,0,0,0,0,0,62,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39
0,0,0,0,0,37,0,0,0,0,0,79,0,0,45,53,0,82,0,0,48,58,0,0,101,73,0,90,0,92,29,0,0,0,0,54,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,70,0,58,0,0,0
104,0,36,0,0,0,65,51,0,0,0,0,74,0,64,0,61,49,0,0,0,0,0,52,0,58,0,0,0,0,57,0,0,0,0,79,49,0,0,94,0,0,0,0,0,0,0,86,0,0,47,0,0,0,0,76,0,61,0,67,53,0,82,0

0,0,0,72,30,60,0,72,0,0,0,0,70,0,0,0,0,71,0,0,0,80,0,99,0,56,0,76,0,0,54,50,0,0,0,0,0,67,0,31,0,0,91,0,0,0,0,48,0,0,0,0,0,0,0,0,56,53,63,75,57,0,60,0
0,0,0,0,32,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,94,0,0,94,0,58,0,0,0,62,0,34,0,0,0,0,62,0,94,0,0,0,0,0,81,0,0,40,56,50,0,31,0
71,0,0,0,0,67,29,0,0,0,66,0,0,55,0,41,0,0,0,0,86,0,0,0,72,0,0,0,72,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,66,0,0,63,0,90,0,77
0,0,38,77,0,54,50,24,0,0,52,0,31,33,0,46,65,0,59,0,0,59,61,70,0,0,0,0,82,0,0,0,0,0,0,0,0,0,61,51,0,0,0,0,55,0,59,85,0,74,66,61,0,91,35,0,0,0,69,54,46,63,0,0
0,0,0,0,0,0,0,0,0,0,86,0,0,54,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,87,68,0,0,50,56,59,0,0,55,88,28,100,0,0,0,0,54,0,0,65,0,73,0,0,0,0,45,0,0,0,0,0,0,0
0,0,0,58,0,74,0,0,44,0,0,0,0,0,85,0,0,62,0,44,0,0,0,0,64,39,0,0,0,0,79,71,62,0,0,0,0,52,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,78,0,54,0,0,0,0,0,71,0,0
104,0,0,0,0,0,0,43,68,0,0,60,0,0,0,0,0,54,0,0,0,0,82,49,0,0,0,0,0,0,36,0,0,55,0,63,0,0,0,0,0,48,50,40,0,0,0,0,0,0,0,0,0,69,48,0,0,0,117,0,0,0,0,0
0,0,0,45,0,60,0,0,69,70,44,0,36,0,0,0,0,0,44,0,0,0,0,0,81,0,0,0,65,0,0,0,0,0,0,54,0,59,0,0,0,0,87,0,0,52,0,0,0,0,0,0,0,0,0,47,0,0,70,0,0,0,0,0
0,74,0,56,0,0,0,0,0,0,101,0,0,0,88,0,0,0,0,44,83,46,0,0,95,0,0,0,0,0,0,0,0,55,0,0,0,103,0,59,39,0,63,0,0,0,0,77,53,0,67,59,0,0,0,0,0,0,66,0,87,92,0,105
0,0,95,0,71,67,0,0,0,0,0,55,0,85,0,0,0,70,0,62,0,0,0,41,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,77,0,0,53,60,0,0,0,0
0,47,0,0,0,0,97,0,66,0,0,0,51,0,57,0,0,0,0,44,0,88,0,0,0,0,0,0,0,40,75,0,81,86,0,0,86,0,61,0,0,65,0,0,0,36,34,61,0,72,0,0,0,0,0,0,0,0,0,47,0,0,0,58
0,0,57,0,0,0,0,0,0,0,0,0,0,44,0,0,0,67,0,0,53,55,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,63,81,72,0,0,0,70,0,68,0,13,87,0,0,0,0,0,0,64,0,0,66,0,0,0,0
0,0,123,44,0,0,0,0,0,63,0,0,74,0,65,73,0,0,0,42,0,0,0,0,0,80,84,0,0,0,0,0,0,0,0,0,65,46,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,46,42,0,0,29,78,0,0,46,63,0
0,0,69,72,0,0,0,0,85,0,0,0,0,80,0,0,0,49,0,43,60,0,0,0,64,44,61,0,54,0,88,0,0,0,0,102,0,0,0,0,0,29,61,81,0,0,58,82,0,76,0,66,0,0,0,55,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,94,91,0,0,0,0,0,0,0,0,84,0,0,0,39,73,0,69,44,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,83,0,0,0,0,76,0,66,0,47,73,0
0,65,0,0,0,0,0,0,0,0,73,0,68,0,0,0,0,80,0,50,0,0,0,60,0,0,0,0,60,79,67,61,0,47,66,41,0,73,0,81,62,0,0,0,0,0,0,0,0,0,81,0,0,0,0,57,0,64,0,66,0,0,0,0

0,0,53,0,44,50,0,114,0,0,42,0,0,0,0,0,42,0,0,0,0,60,0,62,0,0,0,0,0,30,0,0,61,0,0,0,0,0,0,86,0,0,56,0,0,55,0,0,46,0,0,0,0,0,0,86,35,0,0,0,0,0,0,0
0,93,0,0,73,0,21,0,0,0,0,0,28,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,63,0,0,0,84,0,0,0,0,0,0,68,0,0,0,77,0,0,0,0,0,0,0,33,0,0,0,0,83,0,0,0
0,56,0,0,53,63,59,0,0,0,0,58,95,75,0,0,0,60,0,0,0,0,0,0,53,0,76,0,0,0,0,0,48,91,61,0,58,0,0,50,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,51,0,56,0,49,0,56,0,0,67,0,81,0,0,0,54,0,0,0,0,0,78,0,58,0,46,0,0,0,49,68,0,66,0,0,43,0,0,0,100,0,0,54,0,0,0,72,0,0,0,0,0
0,0,0,0,0,0,93,0,89,0,83,0,0,0,0,56,65,53,0,0,0,0,0,0,0,71,76,0,0,42,36,0,0,46,0,0,0,0,0,0,0,0,30,0,0,0,58,0,0,0,0,68,86,21,69,0,93,0,39,0,90,95,62,0
0,0,0,0,55,0,0,0,86,0,109,0,0,0,0,54,0,58,0,0,25,65,0,0,0,46,85,0,0,49,0,79,117,0,0,81,82,0,58,0,0,0,0,63,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,73,59,0,42,85
64,0,81,0,0,58,0,0,50,0,34,0,73,0,0,42,77,0,0,0,0,39,62,56,0,42,67,0,0,51,0,52,0,0,21,21,72,0,0,0,0,52,0,0,78,44,0,0,0,0,89,0,0,101,47,0,30,96,0,0,49,0,0,0
0,76,0,22,76,0,62,0,78,65,0,0,0,0,0,0,0,0,105,67,0,0,0,0,0,0,73,69,0,0,0,83,0,0,68,0,0,0,0,0,0,0,68,61,0,81,0,0,0,0,0,0,0,0,78,68,82,51,0,0,0,0,88,57
0,0,0,99,0,0,0,83,0,0,0,0,0,76,0,69,0,0,0,74,88,0,60,48,0,76,0,0,14,13,0,52,0,0,0,68,0,0,0,0,0,64,0,0,55,37,0,100,0,0,0,0,70,97,109,0,36,0,0,0,0,0,99,0
0,0,84,0,43,0,0,0,0,0,0,0,0,47,0,0,66,100,0,0,94,0,0,0,0,48,0,79,0,0,0,0,0,96,0,0,0,0,0,0,0,56,0,62,0,78,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37,0,0,0,0,62,58,60,0,0,54,70,0,0,0,85,0,0,0,0,96,0,0,0,0,0,0,0,0,58,0,44,0,0,73,89,75,85,0,0,0,0,0,67,77,0,39,74,0,0,0,0,60,0,0,0,0,0,52,0,38
0,0,0,0,63,0,0,45,0,0,0,0,100,0,85,0,0,57,0,66,0,0,79,59,0,0,0,0,5,0,0,0,88,0,0,74,0,0,0,24,0,56,0,0,56,57,0,86,0,0,0,0,0,0,71,103,86,0,0,0,0,76,0,42
0,71,0,0,0,34,0,0,0,0,0,0,86,0,0,0,40,0,41,0,0,0,0,95,0,48,0,0,0,0,0,0,40,0,97,53,0,83,0,0,0,0,0,0,0,68,40,86,57,0,0,49,0,0,0,0,0,64,0,0,0,0,0,0
0,52,0,0,0,0,68,0,0,0,0,0,85,0,0,53,0,0,0,0,56,0,0,83,0,0,0,0,0,46,0,52,94,0,63,0,88,0,0,0,0,0,0,0,48,0,0,0,0,81,0,0,0,42,0,45,0,0,42,0,0,0,71,0
0,0,68,88,0,0,0,70,58,39,0,0,0,0,101,54,0,49,47,40,0,0,0,0,0,0,0,0,0,77,0,63,0,0,0,0,0,41,0,0,0,0,0,0,72,59,0,28,56,0,0,0,74,0,57,70,0,88,38,0,34,0,0,63
0,0,0,37,0,73,0,76,75,0,68,0,0,0,75,0,56,91,0,0,72,58,52,0,76,0,0,76,60,0,0,0,49,0,0,0,0,32,0,0,0,0,0,65,69,0,0,51,68,0,0,69,0,59,0,65,33,0,0,0,0,56,0,52

0,88,32,0,84,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,63,0,0,0,0,0,66,64,0,0,0,0,0,0,45,0,0,71,0,0,0,0,0,0,64,87,0,51,94,87,0,93,0,0,0,90,33,40,72,0,82,0,0,46
44,0,0,77,0,0,0,0,0,71,0,47,84,81,0,79,0,0,0,0,0,0,0,42,0,73,71,0,77,0,0,52,0,0,41,42,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,52,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,37,0,0,0,0,68,0,78,0,0,0,0,0,0,0,60,0,0,51,0,0,0,0,0,0,0,67,0,0,0,0,53,0,0,0,0,0,59,70,0,113,0,66,45,0,0,0,0,0,0,59,0,0,0,0
38,0,55,0,0,0,0,0,0,40,76,0,67,0,68,60,76,0,0,0,0,72,0,0,80,73,0,0,0,0,0,0,0,0,0,83,0,0,0,57,0,97,0,67,0,0,0,69,0,0,0,38,0,0,42,76,0,0,0,0,49,0,68,42
0,55,0,0,0,70,0,99,53,32,46,0,0,0,0,0,73,0,0,48,0,0,58,52,0,0,0,0,75,90,0,0,102,65,80,0,0,0,0,0,0,0,0,0,89,61,45,0,0,0,56,64,0,0,87,75,0,41,0,0,0,0,0,0
0,0,0,88,91,53,74,0,59,47,0,0,0,0,0,33,31,0,66,81,0,40,0,50,66,0,0,0,0,73,0,0,0,0,0,63,0,49,49,0,0,0,0,0,0,0,0,0,102,0,0,55,73,0,0,0,13,0,63,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,76,43,85,0,0,0,0,0,0,96,0,0,0,38,0,0,0,92,44,89,0,95,0,44,47,0,0,0,0,57,0,0,0,0,0,0,0,51,0,0,65,36,0,0,0,0,0,0,49,65,0
80,0,56,0,56,0,81,0,69,0,0,88,0,0,30,0,0,68,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,0,0,0,82,0,90,0,0,0,0,66,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,50
0,0,0,0,0,0,0,65,0,47,0,0,0,0,97,56,0,0,0,0,0,0,0,36,0,0,0,57,0,51,0,0,0,0,0,32,0,0,0,65,46,0,58,73,0,0,0,0,0,0,0,0,54,0,0,56,0,0,54,0,47,0,0,74
0,0,0,0,0,61,78,89,0,0,0,0,0,113,0,0,55,0,0,0,73,0,0,103,0,0,81,65,93,69,0,0,0,96,0,0,0,92,70,66,0,0,0,0,0,45,0,0,0,0,0,61,0,84,0,0,55,83,0,0,0,0,0,0
0,0,0,0,0,0,42,0,0,0,0,0,50,70,0,0,0,0,0,0,61,65,77,0,0,52,0,0,0,0,0,33,0,40,61,0,76,68,0,0,0,0,0,87,38,0,0,54,0,69,44,0,0,65,0,0,0,0,0,0,99,0,0,0
0,0,0,67,0,0,0,0,0,79,0,0,0,0,71,0,0,45,43,0,0,0,0,0,0,83,42,87,0,59,0,64,49,31,0,87,0,0,0,61,0,0,86,0,0,35,0,0,0,0,0,63,91,0,64,0,0,0,0,81,101,0,0,0
0,0,74,0,0,0,0,0,0,56,57,0,0,0,77,0,0,0,0,74,0,0,71,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,51,0,0,0,0,22,69,84,0,0,56,0,82,0,0,0,0,0,0,0,0,39,62,82
0,0,0,0,0,83,59,0,87,0,0,0,65,0,64,0,49,0,0,0,80,0,0,0,0,0,65,0,59,0,0,0,0,0,0,0,108,0,0,0,0,70,23,77,0,0,32,0,0,0,0,0,0,0,0,0,0,85,61,0,0,0,0,0
39,0,0,0,48,0,0,0,0,65,0,55,0,0,0,0,0,0,0,76,80,0,0,73,0,53,50,0,0,78,0,82,58,0,77,0,0,0,0,37,79,74,0,0,0,91,0,0,0,54,0,0,0,0,0,0,0,0,9,21,0,0,77,0
0,0,0,64,51,0,0,0,0,0,0,70,0,54,43,0,0,0,0,66,0,0,0,36,0,0,0,0,0,72,63,0,0,0,0,0,80,50,0,28,0,0,0,0,79,0,99,67,0,0,91,0,48,65,0,0,0,52,0,0,66,0,0,0

64,0,0,59,0,0,0,62,0,0,46,0,0,0,0,0,52,0,0,0,0,50,0,105,76,0,92,0,60,80,27,0,75,53,0,52,0,0,0,0,83,71,48,0,0,0,0,0,0,80,55,101,0,70,99,49,48,0,0,0,0,51,0,67
61,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,69,11,0,40,0,74,68,0,0,0,0,92,0,0,0,115,0,0,0,0,37,69,0,0,0,0,0,36,0,0,77,0,59,0,0,0,0,0,0,0,87,0,0,0,0
0,63,0,0,0,46,0,90,0,0,0,0,0,0,0,0,0,0,98,0,86,59,0,40,54,0,100,0,0,59,0,81,0,0,0,0,0,57,64,0,101,60,0,68,0,59,0,0,0,67,0,42,59,0,40,61,0,0,61,65,67,47,0,77
0,0,0,86,0,0,0,0,32,51,0,0,68,0,73,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,0,0,77,0,0,69,0,0,0,0,0,0,57,54,55,0,0,0,0,0,49,0,50
0,0,83,0,0,75,0,54,47,0,50,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,81,54,0,0,0,62,0,48,0,0,0,62,0,0,71,71,0,0,65,82,0,0,73,55,72,0,87,0
0,0,0,0,63,0,0,66,69,0,0,0,0,0,0,51,57,0,74,0,0,0,0,63,64,86,0,0,0,0,60,0,0,0,0,66,101,0,67,0,48,46,60,0,72,0,87,0,0,0,28,82,0,0,0,0,0,0,0,68,0,54,0,0
55,0,0,0,0,0,0,69,56,0,0,0,0,0,0,0,0,0,0,0,52,0,98,0,0,0,0,0,85,84,0,0,43,0,70,0,0,0,0,0,0,0,0,87,81,79,0,42,0,0,50,0,0,91,36,0,0,0,0,74,0,0,0,0
0,0,40,0,0,0,66,0,11,72,0,68,0,0,68,0,95,52,0,56,0,0,74,0,0,0,0,80,59,0,0,0,60,0,64,0,0,76,0,56,78,87,0,0,0,0,0,76,54,0,76,0,0,0,0,0,53,0,0,0,35,0,0,0
44,44,26,0,0,0,80,28,79,0,0,0,0,82,0,55,57,101,0,81,0,45,84,71,0,0,0,0,0,91,0,76,0,0,57,0,0,0,32,0,76,0,0,0,81,37,60,0,0,0,51,0,79,0,81,0,0,0,0,0,0,0,85,71
47,0,57,0,0,0,0,0,0,0,0,0,0,38,0,0,61,0,0,0,0,0,0,54,0,0,100,0,42,0,0,0,0,0,0,0,0,0,82,0,0,0,64,82,0,0,105,0,0,0,0,25,72,39,0,0,0,60,0,110,0,54,0,0
0,0,0,83,0,0,0,0,0,48,0,0,75,39,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,57,63,0,0,0,0,81,65,90,0,0,54,0,64,42,52,0,0,95,0,0,0,48,56,0,0,94,0,0,0,0,71,0,25,0
0,0,34,0,66,0,0,52,0,0,0,0,0,0,20,0,37,0,0,47,0,0,70,0,0,0,0,0,62,0,0,0,67,0,0,0,0,73,0,0,63,0,36,0,40,0,0,0,0,39,0,72,82,0,55,0,0,0,0,0,0,0,0,0
0,0,82,0,0,0,0,90,0,0,47,0,0,0,55,0,0,0,0,0,0,74,65,0,0,0,88,0,0,0,0,0,0,0,0,67,0,85,33,0,0,62,39,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,87,69,0,104
0,0,0,80,0,0,0,75,39,0,0,0,0,60,0,0,0,0,0,62,0,0,111,0,93,0,0,0,58,0,0,0,41,53,58,0,0,75,65,100,0,0,0,24,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,97,0,0,0,0
0,0,86,63,0,57,0,21,56,51,0,0,103,0,0,0,0,0,0,84,0,0,0,0,85,75,0,0,0,62,31,0,0,0,65,57,0,0,119,75,0,0,61,99,0,60,88,0,0,0,40,94,0,0,0,0,0,61,55,0,0,54,0,0
120,0,0,0,0,0,0,0,0,0,0,66,0,0,0,33,0,0,0,0,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,48,0,0,0,0,0,65,0,0,0,0,0,0,0,0,42,0,54,0,0,55,0,0

0,0,0,63,0,0,0,68,0,52,1,0,0,0,0,0,0,0,0,88,0,0,71,0,75,0,0,0,0,73,42,0,0,52,0,0,0,0,0,0,0,0,0,0,0,83,59,96,0,50,89,0,0,58,67,0,0,51,0,0,0,50,0,0
43,0,0,96,0,66,63,0,93,88,0,0,68,0,61,0,0,71,0,0,0,0,0,69,0,0,0,0,58,0,0,0,0,59,0,43,0,0,0,0,0,0,0,0,0,87,0,0,0,0,64,96,23,56,0,0,0,0,0,96,0,0,0,26
60,94,61,115,49,0,0,95,0,0,0,0,0,69,0,51,63,0,0,49,0,0,0,61,0,0,0,0,0,0,67,0,53,96,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,65,0,0,0,0,0,0,0,52,0,0,0,62,0,0
103,0,0,0,0,0,0,0,0,56,0,0,91,0,0,0,0,0,0,0,0,0,71,65,0,41,79,0,0,75,42,0,0,0,0,69,0,69,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,78,0,0,39,0,0,0,86,0,0
0,0,0,0,0,0,84,54,0,0,0,58,0,0,0,0,0,0,0,0,47,46,39,0,0,74,0,72,0,68,0,0,0,0,56,0,104,29,0,0,0,53,0,0,0,0,0,65,0,37,66,57,0,0,49,0,0,0,24,41,0,0,0,0
0,0,50,71,0,0,0,0,75,0,0,0,91,59,0,0,97,49,60,0,0,0,0,33,0,0,72,0,50,0,0,0,0,0,51,0,0,76,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,91,77,0,0,0,79,58,95,0,0,62
0,88,53,0,0,64,0,0,0,57,0,0,0,0,57,88,80,0,30,0,0,0,62,0,61,0,68,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,61,48,0,0,0,0,0,50,44,0,0,0,77,50,0,0,0
60,0,38,0,0,0,0,55,0,0,75,65,0,0,0,0,0,0,0,75,70,71,0,30,0,0,0,0,59,0,76,92,0,51,0,76,69,0,0,0,0,0,0,0,0,0,0,0,0,43,65,0,0,0,0,0,0,0,67,0,0,0,0,68
0,64,0,0,0,66,51,0,0,0,0,0,0,0,51,0,0,0,79,99,0,0,64,0,0,19,0,64,0,0,0,0,0,47,0,0,0,0,0,0,0,64,0,63,24,11,0,0,76,0,0,0,0,0,0,0,0,0,0,78,57,0,0,0
0,0,0,0,61,0,66,0,61,59,0,0,66,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,61,43,48,0,0,0,0,0,0,31,59,0,8,0,0,0,0,0,0,84,0,0,0,0,0,0,72,63,0,0,69,0,0,61
29,33,0,0,0,37,0,59,56,85,0,80,61,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,33,68,0,0,0,81,0,65,0,0,88,0,0,0,54,0,0,0,0,0,0,0,0,90,0,0,0,75,53,0,75,32,0,0,0
0,0,0,0,0,0,0,77,0,0,0,0,0,34,0,0,42,0,0,41,0,0,0,65,44,59,0,0,74,99,44,62,51,0,0,0,91,0,0,0,0,0,36,0,0,0,0,73,76,0,70,62,0,0,0,0,68,0,49,64,76,0,0,0
0,0,0,0,0,114,0,0,0,85,0,0,77,0,0,0,0,0,68,0,0,0,0,46,0,0,0,0,60,0,0,0,0,71,49,0,0,0,0,0,64,0,0,74,0,0,0,0,0,0,0,93,0,47,0,65,63,0,0,0,0,0,78,0
